No,Full Name,Email,External Id,Campus,Sub
423,423,423@fpt.edu.vn,WED201c-HN-H423,HN,WED201c
424,424,424@fpt.edu.vn,WED201c-HN-H424,HN,WED201c
425,425,425@fpt.edu.vn,WED201c-HN-H425,HN,WED201c
453,453,453@fpt.edu.vn,WED201c-HN-H453,HN,WED201c
426,426,426@fpt.edu.vn,WED201c-HN-H426,HN,WED201c
427,427,427@fpt.edu.vn,WED201c-HN-H427,HN,WED201c
410,410,410@fpt.edu.vn,WED201c-HN-H410,HN,WED201c
428,428,428@fpt.edu.vn,WED201c-HN-H428,HN,WED201c
411,411,411@fpt.edu.vn,WED201c-HN-H411,HN,WED201c
429,429,429@fpt.edu.vn,WED201c-HN-H429,HN,WED201c
412,412,412@fpt.edu.vn,WED201c-HN-H412,HN,WED201c
430,430,430@fpt.edu.vn,WED201c-HN-H430,HN,WED201c
431,431,431@fpt.edu.vn,WED201c-HN-H431,HN,WED201c
432,432,432@fpt.edu.vn,WED201c-HN-H432,HN,WED201c
433,433,433@fpt.edu.vn,WED201c-HN-H433,HN,WED201c
434,434,434@fpt.edu.vn,WED201c-HN-H434,HN,WED201c
435,435,435@fpt.edu.vn,WED201c-HN-H435,HN,WED201c
436,436,436@fpt.edu.vn,WED201c-HN-H436,HN,WED201c
437,437,437@fpt.edu.vn,WED201c-HN-H437,HN,WED201c
438,438,438@fpt.edu.vn,WED201c-HN-H438,HN,WED201c
439,439,439@fpt.edu.vn,WED201c-HN-H439,HN,WED201c
651,651,651@fpt.edu.vn,WED201c-HN-H651,HN,WED201c
652,652,652@fpt.edu.vn,WED201c-HN-H652,HN,WED201c
653,653,653@fpt.edu.vn,WED201c-HN-H653,HN,WED201c
440,440,440@fpt.edu.vn,WED201c-HN-H440,HN,WED201c
441,441,441@fpt.edu.vn,WED201c-HN-H441,HN,WED201c
442,442,442@fpt.edu.vn,WED201c-HN-H442,HN,WED201c
413,413,413@fpt.edu.vn,WED201c-HN-H413,HN,WED201c
329,329,329@fpt.edu.vn,WED201c-HN-H329,HN,WED201c
454,454,454@fpt.edu.vn,WED201c-HN-H454,HN,WED201c
455,455,455@fpt.edu.vn,WED201c-HN-H455,HN,WED201c
540,540,540@fpt.edu.vn,WED201c-HN-H540,HN,WED201c
414,414,414@fpt.edu.vn,WED201c-HN-H414,HN,WED201c
456,456,456@fpt.edu.vn,WED201c-HN-H456,HN,WED201c
457,457,457@fpt.edu.vn,WED201c-HN-H457,HN,WED201c
458,458,458@fpt.edu.vn,WED201c-HN-H458,HN,WED201c
459,459,459@fpt.edu.vn,WED201c-HN-H459,HN,WED201c
460,460,460@fpt.edu.vn,WED201c-HN-H460,HN,WED201c
461,461,461@fpt.edu.vn,WED201c-HN-H461,HN,WED201c
462,462,462@fpt.edu.vn,WED201c-HN-H462,HN,WED201c
463,463,463@fpt.edu.vn,WED201c-HN-H463,HN,WED201c
464,464,464@fpt.edu.vn,WED201c-HN-H464,HN,WED201c
465,465,465@fpt.edu.vn,WED201c-HN-H465,HN,WED201c
483,483,483@fpt.edu.vn,WED201c-HN-H483,HN,WED201c
466,466,466@fpt.edu.vn,WED201c-HN-H466,HN,WED201c
573,573,573@fpt.edu.vn,WED201c-HN-H573,HN,WED201c
467,467,467@fpt.edu.vn,WED201c-HN-H467,HN,WED201c
468,468,468@fpt.edu.vn,WED201c-HN-H468,HN,WED201c
469,469,469@fpt.edu.vn,WED201c-HN-H469,HN,WED201c
470,470,470@fpt.edu.vn,WED201c-HN-H470,HN,WED201c
471,471,471@fpt.edu.vn,WED201c-HN-H471,HN,WED201c
472,472,472@fpt.edu.vn,WED201c-HN-H472,HN,WED201c
473,473,473@fpt.edu.vn,WED201c-HN-H473,HN,WED201c
474,474,474@fpt.edu.vn,WED201c-HN-H474,HN,WED201c
475,475,475@fpt.edu.vn,WED201c-HN-H475,HN,WED201c
476,476,476@fpt.edu.vn,WED201c-HN-H476,HN,WED201c
477,477,477@fpt.edu.vn,WED201c-HN-H477,HN,WED201c
484,484,484@fpt.edu.vn,WED201c-HN-H484,HN,WED201c
485,485,485@fpt.edu.vn,WED201c-HN-H485,HN,WED201c
486,486,486@fpt.edu.vn,WED201c-HN-H486,HN,WED201c
487,487,487@fpt.edu.vn,WED201c-HN-H487,HN,WED201c
596,596,596@fpt.edu.vn,WED201c-HN-H596,HN,WED201c
511,511,511@fpt.edu.vn,WED201c-HN-H511,HN,WED201c
488,488,488@fpt.edu.vn,WED201c-HN-H488,HN,WED201c
489,489,489@fpt.edu.vn,WED201c-HN-H489,HN,WED201c
490,490,490@fpt.edu.vn,WED201c-HN-H490,HN,WED201c
491,491,491@fpt.edu.vn,WED201c-HN-H491,HN,WED201c
492,492,492@fpt.edu.vn,WED201c-HN-H492,HN,WED201c
512,512,512@fpt.edu.vn,WED201c-HN-H512,HN,WED201c
493,493,493@fpt.edu.vn,WED201c-HN-H493,HN,WED201c
654,654,654@fpt.edu.vn,WED201c-HN-H654,HN,WED201c
494,494,494@fpt.edu.vn,WED201c-HN-H494,HN,WED201c
495,495,495@fpt.edu.vn,WED201c-HN-H495,HN,WED201c
710,710,710@fpt.edu.vn,WED201c-HN-H710,HN,WED201c
496,496,496@fpt.edu.vn,WED201c-HN-H496,HN,WED201c
655,655,655@fpt.edu.vn,WED201c-HN-H655,HN,WED201c
497,497,497@fpt.edu.vn,WED201c-HN-H497,HN,WED201c
498,498,498@fpt.edu.vn,WED201c-HN-H498,HN,WED201c
499,499,499@fpt.edu.vn,WED201c-HN-H499,HN,WED201c
500,500,500@fpt.edu.vn,WED201c-HN-H500,HN,WED201c
501,501,501@fpt.edu.vn,WED201c-HN-H501,HN,WED201c
513,513,513@fpt.edu.vn,WED201c-HN-H513,HN,WED201c
502,502,502@fpt.edu.vn,WED201c-HN-H502,HN,WED201c
514,514,514@fpt.edu.vn,WED201c-HN-H514,HN,WED201c
515,515,515@fpt.edu.vn,WED201c-HN-H515,HN,WED201c
503,503,503@fpt.edu.vn,WED201c-HN-H503,HN,WED201c
516,516,516@fpt.edu.vn,WED201c-HN-H516,HN,WED201c
517,517,517@fpt.edu.vn,WED201c-HN-H517,HN,WED201c
518,518,518@fpt.edu.vn,WED201c-HN-H518,HN,WED201c
519,519,519@fpt.edu.vn,WED201c-HN-H519,HN,WED201c
504,504,504@fpt.edu.vn,WED201c-HN-H504,HN,WED201c
520,520,520@fpt.edu.vn,WED201c-HN-H520,HN,WED201c
521,521,521@fpt.edu.vn,WED201c-HN-H521,HN,WED201c
505,505,505@fpt.edu.vn,WED201c-HN-H505,HN,WED201c
541,541,541@fpt.edu.vn,WED201c-HN-H541,HN,WED201c
522,522,522@fpt.edu.vn,WED201c-HN-H522,HN,WED201c
523,523,523@fpt.edu.vn,WED201c-HN-H523,HN,WED201c
621,621,621@fpt.edu.vn,WED201c-HN-H621,HN,WED201c
524,524,524@fpt.edu.vn,WED201c-HN-H524,HN,WED201c
525,525,525@fpt.edu.vn,WED201c-HN-H525,HN,WED201c
526,526,526@fpt.edu.vn,WED201c-HN-H526,HN,WED201c
527,527,527@fpt.edu.vn,WED201c-HN-H527,HN,WED201c
528,528,528@fpt.edu.vn,WED201c-HN-H528,HN,WED201c
732,732,732@fpt.edu.vn,WED201c-HN-H732,HN,WED201c
443,443,443@fpt.edu.vn,WED201c-HN-H443,HN,WED201c
733,733,733@fpt.edu.vn,WED201c-HN-H733,HN,WED201c
529,529,529@fpt.edu.vn,WED201c-HN-H529,HN,WED201c
530,530,530@fpt.edu.vn,WED201c-HN-H530,HN,WED201c
531,531,531@fpt.edu.vn,WED201c-HN-H531,HN,WED201c
532,532,532@fpt.edu.vn,WED201c-HN-H532,HN,WED201c
542,542,542@fpt.edu.vn,WED201c-HN-H542,HN,WED201c
543,543,543@fpt.edu.vn,WED201c-HN-H543,HN,WED201c
544,544,544@fpt.edu.vn,WED201c-HN-H544,HN,WED201c
545,545,545@fpt.edu.vn,WED201c-HN-H545,HN,WED201c
546,546,546@fpt.edu.vn,WED201c-HN-H546,HN,WED201c
547,547,547@fpt.edu.vn,WED201c-HN-H547,HN,WED201c
548,548,548@fpt.edu.vn,WED201c-HN-H548,HN,WED201c
549,549,549@fpt.edu.vn,WED201c-HN-H549,HN,WED201c
533,533,533@fpt.edu.vn,WED201c-HN-H533,HN,WED201c
444,444,444@fpt.edu.vn,WED201c-HN-H444,HN,WED201c
680,680,680@fpt.edu.vn,WED201c-HN-H680,HN,WED201c
597,597,597@fpt.edu.vn,WED201c-HN-H597,HN,WED201c
550,550,550@fpt.edu.vn,WED201c-HN-H550,HN,WED201c
551,551,551@fpt.edu.vn,WED201c-HN-H551,HN,WED201c
552,552,552@fpt.edu.vn,WED201c-HN-H552,HN,WED201c
553,553,553@fpt.edu.vn,WED201c-HN-H553,HN,WED201c
554,554,554@fpt.edu.vn,WED201c-HN-H554,HN,WED201c
555,555,555@fpt.edu.vn,WED201c-HN-H555,HN,WED201c
556,556,556@fpt.edu.vn,WED201c-HN-H556,HN,WED201c
656,656,656@fpt.edu.vn,WED201c-HN-H656,HN,WED201c
557,557,557@fpt.edu.vn,WED201c-HN-H557,HN,WED201c
558,558,558@fpt.edu.vn,WED201c-HN-H558,HN,WED201c
559,559,559@fpt.edu.vn,WED201c-HN-H559,HN,WED201c
560,560,560@fpt.edu.vn,WED201c-HN-H560,HN,WED201c
561,561,561@fpt.edu.vn,WED201c-HN-H561,HN,WED201c
562,562,562@fpt.edu.vn,WED201c-HN-H562,HN,WED201c
330,330,330@fpt.edu.vn,WED201c-HN-H330,HN,WED201c
563,563,563@fpt.edu.vn,WED201c-HN-H563,HN,WED201c
445,445,445@fpt.edu.vn,WED201c-HN-H445,HN,WED201c
534,534,534@fpt.edu.vn,WED201c-HN-H534,HN,WED201c
622,622,622@fpt.edu.vn,WED201c-HN-H622,HN,WED201c
535,535,535@fpt.edu.vn,WED201c-HN-H535,HN,WED201c
657,657,657@fpt.edu.vn,WED201c-HN-H657,HN,WED201c
574,574,574@fpt.edu.vn,WED201c-HN-H574,HN,WED201c
575,575,575@fpt.edu.vn,WED201c-HN-H575,HN,WED201c
536,536,536@fpt.edu.vn,WED201c-HN-H536,HN,WED201c
576,576,576@fpt.edu.vn,WED201c-HN-H576,HN,WED201c
577,577,577@fpt.edu.vn,WED201c-HN-H577,HN,WED201c
578,578,578@fpt.edu.vn,WED201c-HN-H578,HN,WED201c
623,623,623@fpt.edu.vn,WED201c-HN-H623,HN,WED201c
579,579,579@fpt.edu.vn,WED201c-HN-H579,HN,WED201c
580,580,580@fpt.edu.vn,WED201c-HN-H580,HN,WED201c
581,581,581@fpt.edu.vn,WED201c-HN-H581,HN,WED201c
582,582,582@fpt.edu.vn,WED201c-HN-H582,HN,WED201c
583,583,583@fpt.edu.vn,WED201c-HN-H583,HN,WED201c
478,478,478@fpt.edu.vn,WED201c-HN-H478,HN,WED201c
584,584,584@fpt.edu.vn,WED201c-HN-H584,HN,WED201c
585,585,585@fpt.edu.vn,WED201c-HN-H585,HN,WED201c
586,586,586@fpt.edu.vn,WED201c-HN-H586,HN,WED201c
587,587,587@fpt.edu.vn,WED201c-HN-H587,HN,WED201c
588,588,588@fpt.edu.vn,WED201c-HN-H588,HN,WED201c
681,681,681@fpt.edu.vn,WED201c-HN-H681,HN,WED201c
589,589,589@fpt.edu.vn,WED201c-HN-H589,HN,WED201c
590,590,590@fpt.edu.vn,WED201c-HN-H590,HN,WED201c
598,598,598@fpt.edu.vn,WED201c-HN-H598,HN,WED201c
599,599,599@fpt.edu.vn,WED201c-HN-H599,HN,WED201c
564,564,564@fpt.edu.vn,WED201c-HN-H564,HN,WED201c
600,600,600@fpt.edu.vn,WED201c-HN-H600,HN,WED201c
601,601,601@fpt.edu.vn,WED201c-HN-H601,HN,WED201c
602,602,602@fpt.edu.vn,WED201c-HN-H602,HN,WED201c
565,565,565@fpt.edu.vn,WED201c-HN-H565,HN,WED201c
603,603,603@fpt.edu.vn,WED201c-HN-H603,HN,WED201c
604,604,604@fpt.edu.vn,WED201c-HN-H604,HN,WED201c
605,605,605@fpt.edu.vn,WED201c-HN-H605,HN,WED201c
606,606,606@fpt.edu.vn,WED201c-HN-H606,HN,WED201c
415,415,415@fpt.edu.vn,WED201c-HN-H415,HN,WED201c
506,506,506@fpt.edu.vn,WED201c-HN-H506,HN,WED201c
607,607,607@fpt.edu.vn,WED201c-HN-H607,HN,WED201c
608,608,608@fpt.edu.vn,WED201c-HN-H608,HN,WED201c
609,609,609@fpt.edu.vn,WED201c-HN-H609,HN,WED201c
610,610,610@fpt.edu.vn,WED201c-HN-H610,HN,WED201c
537,537,537@fpt.edu.vn,WED201c-HN-H537,HN,WED201c
507,507,507@fpt.edu.vn,WED201c-HN-H507,HN,WED201c
611,611,611@fpt.edu.vn,WED201c-HN-H611,HN,WED201c
734,734,734@fpt.edu.vn,WED201c-HN-H734,HN,WED201c
538,538,538@fpt.edu.vn,WED201c-HN-H538,HN,WED201c
416,416,416@fpt.edu.vn,WED201c-HN-H416,HN,WED201c
612,612,612@fpt.edu.vn,WED201c-HN-H612,HN,WED201c
613,613,613@fpt.edu.vn,WED201c-HN-H613,HN,WED201c
624,624,624@fpt.edu.vn,WED201c-HN-H624,HN,WED201c
625,625,625@fpt.edu.vn,WED201c-HN-H625,HN,WED201c
626,626,626@fpt.edu.vn,WED201c-HN-H626,HN,WED201c
627,627,627@fpt.edu.vn,WED201c-HN-H627,HN,WED201c
628,628,628@fpt.edu.vn,WED201c-HN-H628,HN,WED201c
658,658,658@fpt.edu.vn,WED201c-HN-H658,HN,WED201c
629,629,629@fpt.edu.vn,WED201c-HN-H629,HN,WED201c
630,630,630@fpt.edu.vn,WED201c-HN-H630,HN,WED201c
631,631,631@fpt.edu.vn,WED201c-HN-H631,HN,WED201c
659,659,659@fpt.edu.vn,WED201c-HN-H659,HN,WED201c
632,632,632@fpt.edu.vn,WED201c-HN-H632,HN,WED201c
446,446,446@fpt.edu.vn,WED201c-HN-H446,HN,WED201c
633,633,633@fpt.edu.vn,WED201c-HN-H633,HN,WED201c
634,634,634@fpt.edu.vn,WED201c-HN-H634,HN,WED201c
447,447,447@fpt.edu.vn,WED201c-HN-H447,HN,WED201c
635,635,635@fpt.edu.vn,WED201c-HN-H635,HN,WED201c
636,636,636@fpt.edu.vn,WED201c-HN-H636,HN,WED201c
637,637,637@fpt.edu.vn,WED201c-HN-H637,HN,WED201c
638,638,638@fpt.edu.vn,WED201c-HN-H638,HN,WED201c
682,682,682@fpt.edu.vn,WED201c-HN-H682,HN,WED201c
639,639,639@fpt.edu.vn,WED201c-HN-H639,HN,WED201c
640,640,640@fpt.edu.vn,WED201c-HN-H640,HN,WED201c
641,641,641@fpt.edu.vn,WED201c-HN-H641,HN,WED201c
735,735,735@fpt.edu.vn,WED201c-HN-H735,HN,WED201c
614,614,614@fpt.edu.vn,WED201c-HN-H614,HN,WED201c
479,479,479@fpt.edu.vn,WED201c-HN-H479,HN,WED201c
642,642,642@fpt.edu.vn,WED201c-HN-H642,HN,WED201c
643,643,643@fpt.edu.vn,WED201c-HN-H643,HN,WED201c
644,644,644@fpt.edu.vn,WED201c-HN-H644,HN,WED201c
645,645,645@fpt.edu.vn,WED201c-HN-H645,HN,WED201c
646,646,646@fpt.edu.vn,WED201c-HN-H646,HN,WED201c
660,660,660@fpt.edu.vn,WED201c-HN-H660,HN,WED201c
615,615,615@fpt.edu.vn,WED201c-HN-H615,HN,WED201c
508,508,508@fpt.edu.vn,WED201c-HN-H508,HN,WED201c
647,647,647@fpt.edu.vn,WED201c-HN-H647,HN,WED201c
661,661,661@fpt.edu.vn,WED201c-HN-H661,HN,WED201c
591,591,591@fpt.edu.vn,WED201c-HN-H591,HN,WED201c
662,662,662@fpt.edu.vn,WED201c-HN-H662,HN,WED201c
663,663,663@fpt.edu.vn,WED201c-HN-H663,HN,WED201c
664,664,664@fpt.edu.vn,WED201c-HN-H664,HN,WED201c
665,665,665@fpt.edu.vn,WED201c-HN-H665,HN,WED201c
566,566,566@fpt.edu.vn,WED201c-HN-H566,HN,WED201c
666,666,666@fpt.edu.vn,WED201c-HN-H666,HN,WED201c
667,667,667@fpt.edu.vn,WED201c-HN-H667,HN,WED201c
668,668,668@fpt.edu.vn,WED201c-HN-H668,HN,WED201c
669,669,669@fpt.edu.vn,WED201c-HN-H669,HN,WED201c
670,670,670@fpt.edu.vn,WED201c-HN-H670,HN,WED201c
417,417,417@fpt.edu.vn,WED201c-HN-H417,HN,WED201c
448,448,448@fpt.edu.vn,WED201c-HN-H448,HN,WED201c
418,418,418@fpt.edu.vn,WED201c-HN-H418,HN,WED201c
449,449,449@fpt.edu.vn,WED201c-HN-H449,HN,WED201c
671,671,671@fpt.edu.vn,WED201c-HN-H671,HN,WED201c
672,672,672@fpt.edu.vn,WED201c-HN-H672,HN,WED201c
673,673,673@fpt.edu.vn,WED201c-HN-H673,HN,WED201c
683,683,683@fpt.edu.vn,WED201c-HN-H683,HN,WED201c
674,674,674@fpt.edu.vn,WED201c-HN-H674,HN,WED201c
675,675,675@fpt.edu.vn,WED201c-HN-H675,HN,WED201c
676,676,676@fpt.edu.vn,WED201c-HN-H676,HN,WED201c
684,684,684@fpt.edu.vn,WED201c-HN-H684,HN,WED201c
685,685,685@fpt.edu.vn,WED201c-HN-H685,HN,WED201c
686,686,686@fpt.edu.vn,WED201c-HN-H686,HN,WED201c
419,419,419@fpt.edu.vn,WED201c-HN-H419,HN,WED201c
687,687,687@fpt.edu.vn,WED201c-HN-H687,HN,WED201c
616,616,616@fpt.edu.vn,WED201c-HN-H616,HN,WED201c
688,688,688@fpt.edu.vn,WED201c-HN-H688,HN,WED201c
617,617,617@fpt.edu.vn,WED201c-HN-H617,HN,WED201c
711,711,711@fpt.edu.vn,WED201c-HN-H711,HN,WED201c
689,689,689@fpt.edu.vn,WED201c-HN-H689,HN,WED201c
539,539,539@fpt.edu.vn,WED201c-HN-H539,HN,WED201c
690,690,690@fpt.edu.vn,WED201c-HN-H690,HN,WED201c
691,691,691@fpt.edu.vn,WED201c-HN-H691,HN,WED201c
692,692,692@fpt.edu.vn,WED201c-HN-H692,HN,WED201c
693,693,693@fpt.edu.vn,WED201c-HN-H693,HN,WED201c
694,694,694@fpt.edu.vn,WED201c-HN-H694,HN,WED201c
695,695,695@fpt.edu.vn,WED201c-HN-H695,HN,WED201c
696,696,696@fpt.edu.vn,WED201c-HN-H696,HN,WED201c
697,697,697@fpt.edu.vn,WED201c-HN-H697,HN,WED201c
698,698,698@fpt.edu.vn,WED201c-HN-H698,HN,WED201c
699,699,699@fpt.edu.vn,WED201c-HN-H699,HN,WED201c
592,592,592@fpt.edu.vn,WED201c-HN-H592,HN,WED201c
700,700,700@fpt.edu.vn,WED201c-HN-H700,HN,WED201c
701,701,701@fpt.edu.vn,WED201c-HN-H701,HN,WED201c
702,702,702@fpt.edu.vn,WED201c-HN-H702,HN,WED201c
703,703,703@fpt.edu.vn,WED201c-HN-H703,HN,WED201c
704,704,704@fpt.edu.vn,WED201c-HN-H704,HN,WED201c
705,705,705@fpt.edu.vn,WED201c-HN-H705,HN,WED201c
706,706,706@fpt.edu.vn,WED201c-HN-H706,HN,WED201c
712,712,712@fpt.edu.vn,WED201c-HN-H712,HN,WED201c
713,713,713@fpt.edu.vn,WED201c-HN-H713,HN,WED201c
567,567,567@fpt.edu.vn,WED201c-HN-H567,HN,WED201c
714,714,714@fpt.edu.vn,WED201c-HN-H714,HN,WED201c
715,715,715@fpt.edu.vn,WED201c-HN-H715,HN,WED201c
716,716,716@fpt.edu.vn,WED201c-HN-H716,HN,WED201c
717,717,717@fpt.edu.vn,WED201c-HN-H717,HN,WED201c
718,718,718@fpt.edu.vn,WED201c-HN-H718,HN,WED201c
719,719,719@fpt.edu.vn,WED201c-HN-H719,HN,WED201c
720,720,720@fpt.edu.vn,WED201c-HN-H720,HN,WED201c
568,568,568@fpt.edu.vn,WED201c-HN-H568,HN,WED201c
721,721,721@fpt.edu.vn,WED201c-HN-H721,HN,WED201c
722,722,722@fpt.edu.vn,WED201c-HN-H722,HN,WED201c
723,723,723@fpt.edu.vn,WED201c-HN-H723,HN,WED201c
724,724,724@fpt.edu.vn,WED201c-HN-H724,HN,WED201c
725,725,725@fpt.edu.vn,WED201c-HN-H725,HN,WED201c
648,648,648@fpt.edu.vn,WED201c-HN-H648,HN,WED201c
726,726,726@fpt.edu.vn,WED201c-HN-H726,HN,WED201c
727,727,727@fpt.edu.vn,WED201c-HN-H727,HN,WED201c
728,728,728@fpt.edu.vn,WED201c-HN-H728,HN,WED201c
729,729,729@fpt.edu.vn,WED201c-HN-H729,HN,WED201c
677,677,677@fpt.edu.vn,WED201c-HN-H677,HN,WED201c
730,730,730@fpt.edu.vn,WED201c-HN-H730,HN,WED201c
731,731,731@fpt.edu.vn,WED201c-HN-H731,HN,WED201c
736,736,736@fpt.edu.vn,WED201c-HN-H736,HN,WED201c
737,737,737@fpt.edu.vn,WED201c-HN-H737,HN,WED201c
738,738,738@fpt.edu.vn,WED201c-HN-H738,HN,WED201c
739,739,739@fpt.edu.vn,WED201c-HN-H739,HN,WED201c
740,740,740@fpt.edu.vn,WED201c-HN-H740,HN,WED201c
741,741,741@fpt.edu.vn,WED201c-HN-H741,HN,WED201c
742,742,742@fpt.edu.vn,WED201c-HN-H742,HN,WED201c
480,480,480@fpt.edu.vn,WED201c-HN-H480,HN,WED201c
743,743,743@fpt.edu.vn,WED201c-HN-H743,HN,WED201c
744,744,744@fpt.edu.vn,WED201c-HN-H744,HN,WED201c
745,745,745@fpt.edu.vn,WED201c-HN-H745,HN,WED201c
746,746,746@fpt.edu.vn,WED201c-HN-H746,HN,WED201c
747,747,747@fpt.edu.vn,WED201c-HN-H747,HN,WED201c
748,748,748@fpt.edu.vn,WED201c-HN-H748,HN,WED201c
450,450,450@fpt.edu.vn,WED201c-HN-H450,HN,WED201c
749,749,749@fpt.edu.vn,WED201c-HN-H749,HN,WED201c
750,750,750@fpt.edu.vn,WED201c-HN-H750,HN,WED201c
751,751,751@fpt.edu.vn,WED201c-HN-H751,HN,WED201c
752,752,752@fpt.edu.vn,WED201c-HN-H752,HN,WED201c
618,618,618@fpt.edu.vn,WED201c-HN-H618,HN,WED201c
619,619,619@fpt.edu.vn,WED201c-HN-H619,HN,WED201c
331,331,331@fpt.edu.vn,WED201c-HN-H331,HN,WED201c
332,332,332@fpt.edu.vn,WED201c-HN-H332,HN,WED201c
333,333,333@fpt.edu.vn,WED201c-HN-H333,HN,WED201c
334,334,334@fpt.edu.vn,WED201c-HN-H334,HN,WED201c
335,335,335@fpt.edu.vn,WED201c-HN-H335,HN,WED201c
336,336,336@fpt.edu.vn,WED201c-HN-H336,HN,WED201c
337,337,337@fpt.edu.vn,WED201c-HN-H337,HN,WED201c
338,338,338@fpt.edu.vn,WED201c-HN-H338,HN,WED201c
339,339,339@fpt.edu.vn,WED201c-HN-H339,HN,WED201c
340,340,340@fpt.edu.vn,WED201c-HN-H340,HN,WED201c
341,341,341@fpt.edu.vn,WED201c-HN-H341,HN,WED201c
342,342,342@fpt.edu.vn,WED201c-HN-H342,HN,WED201c
343,343,343@fpt.edu.vn,WED201c-HN-H343,HN,WED201c
344,344,344@fpt.edu.vn,WED201c-HN-H344,HN,WED201c
345,345,345@fpt.edu.vn,WED201c-HN-H345,HN,WED201c
837,837,837@fpt.edu.vn,WED201c-HN-H837,HN,WED201c
569,569,569@fpt.edu.vn,WED201c-HN-S569,HN,WED201c
420,420,420@fpt.edu.vn,WED201c-HN-S420,HN,WED201c
421,421,421@fpt.edu.vn,WED201c-HN-S421,HN,WED201c
346,346,346@fpt.edu.vn,WED201c-HN-S346,HN,WED201c
422,422,422@fpt.edu.vn,WED201c-HN-S422,HN,WED201c
509,509,509@fpt.edu.vn,WED201c-HN-S509,HN,WED201c
347,347,347@fpt.edu.vn,WED201c-HN-S347,HN,WED201c
1268,1268,1268@fpt.edu.vn,WED201c-SG-S1268,SG,WED201c
1224,1224,1224@fpt.edu.vn,WED201c-SG-S1224,SG,WED201c
1452,1452,1452@fpt.edu.vn,WED201c-SG-S1452,SG,WED201c
1171,1171,1171@fpt.edu.vn,WED201c-SG-S1171,SG,WED201c
1397,1397,1397@fpt.edu.vn,WED201c-SG-S1397,SG,WED201c
1450,1450,1450@fpt.edu.vn,WED201c-SG-S1450,SG,WED201c
1225,1225,1225@fpt.edu.vn,WED201c-SG-S1225,SG,WED201c
1065,1065,1065@fpt.edu.vn,WED201c-SG-S1065,SG,WED201c
1143,1143,1143@fpt.edu.vn,WED201c-SG-S1143,SG,WED201c
1398,1398,1398@fpt.edu.vn,WED201c-SG-S1398,SG,WED201c
1172,1172,1172@fpt.edu.vn,WED201c-SG-S1172,SG,WED201c
1173,1173,1173@fpt.edu.vn,WED201c-SG-S1173,SG,WED201c
1174,1174,1174@fpt.edu.vn,WED201c-SG-S1174,SG,WED201c
1175,1175,1175@fpt.edu.vn,WED201c-SG-S1175,SG,WED201c
1269,1269,1269@fpt.edu.vn,WED201c-SG-S1269,SG,WED201c
1144,1144,1144@fpt.edu.vn,WED201c-SG-S1144,SG,WED201c
1270,1270,1270@fpt.edu.vn,WED201c-SG-S1270,SG,WED201c
1271,1271,1271@fpt.edu.vn,WED201c-SG-S1271,SG,WED201c
1249,1249,1249@fpt.edu.vn,WED201c-SG-S1249,SG,WED201c
1250,1250,1250@fpt.edu.vn,WED201c-SG-S1250,SG,WED201c
1399,1399,1399@fpt.edu.vn,WED201c-SG-S1399,SG,WED201c
1145,1145,1145@fpt.edu.vn,WED201c-SG-S1145,SG,WED201c
1146,1146,1146@fpt.edu.vn,WED201c-SG-S1146,SG,WED201c
1226,1226,1226@fpt.edu.vn,WED201c-SG-S1226,SG,WED201c
1227,1227,1227@fpt.edu.vn,WED201c-SG-S1227,SG,WED201c
1228,1228,1228@fpt.edu.vn,WED201c-SG-S1228,SG,WED201c
1066,1066,1066@fpt.edu.vn,WED201c-SG-S1066,SG,WED201c
1400,1400,1400@fpt.edu.vn,WED201c-SG-S1400,SG,WED201c
1116,1116,1116@fpt.edu.vn,WED201c-SG-S1116,SG,WED201c
1067,1067,1067@fpt.edu.vn,WED201c-SG-S1067,SG,WED201c
1091,1091,1091@fpt.edu.vn,WED201c-SG-S1091,SG,WED201c
1176,1176,1176@fpt.edu.vn,WED201c-SG-S1176,SG,WED201c
1347,1347,1347@fpt.edu.vn,WED201c-SG-S1347,SG,WED201c
1177,1177,1177@fpt.edu.vn,WED201c-SG-S1177,SG,WED201c
1178,1178,1178@fpt.edu.vn,WED201c-SG-S1178,SG,WED201c
1229,1229,1229@fpt.edu.vn,WED201c-SG-S1229,SG,WED201c
1117,1117,1117@fpt.edu.vn,WED201c-SG-S1117,SG,WED201c
1401,1401,1401@fpt.edu.vn,WED201c-SG-S1401,SG,WED201c
1118,1118,1118@fpt.edu.vn,WED201c-SG-S1118,SG,WED201c
1068,1068,1068@fpt.edu.vn,WED201c-SG-S1068,SG,WED201c
1230,1230,1230@fpt.edu.vn,WED201c-SG-S1230,SG,WED201c
1147,1147,1147@fpt.edu.vn,WED201c-SG-S1147,SG,WED201c
1092,1092,1092@fpt.edu.vn,WED201c-SG-S1092,SG,WED201c
1321,1321,1321@fpt.edu.vn,WED201c-SG-S1321,SG,WED201c
1322,1322,1322@fpt.edu.vn,WED201c-SG-S1322,SG,WED201c
1251,1251,1251@fpt.edu.vn,WED201c-SG-S1251,SG,WED201c
1252,1252,1252@fpt.edu.vn,WED201c-SG-S1252,SG,WED201c
1253,1253,1253@fpt.edu.vn,WED201c-SG-S1253,SG,WED201c
1254,1254,1254@fpt.edu.vn,WED201c-SG-S1254,SG,WED201c
